Certainty,Exposant,Match,Titre
,"Lind, Charles-Walker",,1
,"Lindegren, Mlle Amélie",,1
,"Lindemann-Frommel, Karl",,2
,"Lindemann-Frommell, Charles",,1
,"Lindenschmit, Wilhelm",,1
,"Linder, Philippe",,6
,"Linder, Philippe-Jacques",,5
,"Linder, Philippe-Jacques ",,1
,"Lindholm, Berndt-Adolphe",,5
,"Lindholm, Bernol",,1
,"Lindholm, Rerndt",,2
,"Lindlar, Jean-Guillaume",,5
,"Lindman, Camille-Atel ",,1
,"Lindström, Adam-Mauritz",,1
,"Lindström, Arvid-Mauritz",,2
,"Lingeman, Lambertus",,3
,"Lingeman, Louis",,1
,"Lingenud, Jules",,1
,"Linnell, John",,5
,"Linnig, Willem",,2
,"Lintelo, C.",,2
,"Lintelo, Constant",,6
,"Lintelo, Constantin",,4
,"Linton, W.",,2
,"Lintz, Ernest",,1
,"Lionnet, Félix",,2
,"Lionnet, Mlle Marie",,3
,"Liot, Paul-Louis-François",,1
,"Liphart, Ernest de",,6
,"Liphart, Ernest de ",,1
,"Lippincott, William-H",,1
,"Lippincott, William-H.",,4
,"Lira, Pedro-Francisco",,8
,"Lira, Pedro-Francisco ",,2
,"Lisle, Mme Marie",,2
,"Litras, Nicephore",,1
,"Litschaner, Charles",,1
,"Litschauer, Charles",,2
,"Litscher, Bernard",,2
,"Livache, V.",,1
,"Livache, Victor",,2
,"Lizé, Charles",,2
,"Liès, Joseph",,1
,"Lièvre, Edouard",,4
,"Liénard, Emile",,2
,"Liénard, Emile-Désiré",,3
,"Llanta, J.",,1
,"Lobbedez, Charles-Auguste",,35
,"Lobbedez, Charles-Auguste ",,2
,"Lobbedez, Charles-Auguste-Romain",,2
,"Lobel, Ferdinand de",,1
,"Lobin, Lucien-Léopold",,11
,"Lobin, Léopold",,1
,"Lobjoy, Edouard",,3
,"Locher, Carl",,1
,"Lochon, Mlle Caroline",,1
,"Loeschin, Hermann",,4
,"Loewe, Jules-Frédéric-Adolphe",,5
,"Lofgren, Jean",,2
,"Lofgrén, Jean",,1
,"Logerot, Mlle Louise (née Linet)",,1
,"Logerot, Mlle Paulne",,1
,"Logerot, Mme (née Linet)",,2
,"Lohner, Mlle",,1
,"Loidon, Jean-Abel",,1
,"Loir, Mme Alphonse-Léonie",,1
,"Loire, Henry-Léon",,1
,"Loire, Léon",,32
,"Loire, Léon ",,2
,"Loire, Léon-Antoine",,2
,"Loire, Léon-Fremy",,2
,"Loire, Mlle Alice",,2
,"Loiseau, Emile",,5
,"Loisel, Gaston",,3
,"Loizeau, Emile",,3
,"Loizeau, François-Emile",,1
,"Lojacono, François",,1
,"Lombard, Aimable",,1
,"Lombard, Louis",,6
,"Lombard, Louis-Auguste",,4
,"Lombard, Mlle Marie-Caroline",,1
,"Loncle, Emile",,17
,"Lonez, Mme Ernestine du",,2
,"Long, Augustin",,2
,"Longa, Anselme",,1
,"Longchamp, Mlle Henriette",,3
,"Longpré, Paul-Henry-Georges Maucherat de",,1
,"Longuet, Marie-Alexandre",,16
,"Longueville, Charles",,3
,"Longueville, Marcel",,9
,"Longus, Paul",,1
,"Lonnay, Fernand de",,2
,"Lonza, Antonio ",,1
,"Loomis, Chester",,3
,"Loomis, Chester ",,1
,"Loop, Henry-Auguste",,1
,"Loop, Mme (née Harrison)",,1
,"Loose, Basile de",,2
,"Lopez, Bernard",,2
,"Lopez, Louis",,3
,"Lopinot, Théodore-Amédée",,1
,"Lopisgich, Georges-Antonio",,3
,"Lorain, Mlle Julie",,1
,"Loraux, Louis",,4
,"Lordon, Abel",,1
,"Lordon, Jean-Abel",,2
,"Loreille, Jules",,1
,"Lorentz, Joseph",,3
,Lorenzale,,3
,"Loriac, Mlle Virginie",,1
,"Loridon, Edouard",,1
,"Lorin, Nicolas",,2
,"Loris-Melikoff, Athanase de",,2
,"Loris-Mélikoff, Athanase de",,4
,"Lormier, Mme Lucie",,2
,"Loron, Alcide-Georges-Joseph",,1
,"Lorsay, Louis-Eustache",,3
,"Lort, Mlle Henriette de",,1
,"Lortel, Leberecht",,1
,Lortet Albrecht,,1
,"Lortet, L.-Albrecht",,1
,"Lortet, Leberecht",,3
,"Lortet, Lebrecht",,1
,"Los Rios, Ricardo de",,17
,"Los Rios, Ricardo de ",,2
,"Losik, Jules-Thomas",,1
,"Lot, Henry",,1
,"Lothon, Mlle Elisabeth",,4
,"Lotiquet, Eugène-Léonard",,3
,"Lotiquet, feu Eugène-Léonard",,1
,"Lottin De Laval, Pierre-Victorin",,1
,"Lottin de Laval, Pierre-Victor",,1
,"Loubat, Henri",,3
,"Loubat, Henry",,2
,"Loubet, Jean-Louis",,3
,"Loubon, Emile",,27
,"Louchard, Eugène",,2
,"Loudet, Alfred",,14
,"Loudet, Alfred ",,2
,"Louirette, Guillaume-Eugène",,1
,"Louis, Auguste-Joseph-Marie-William",,4
,"Louis, Jean-Baptiste",,2
,"Louis, Mme (née Céline Maldan)",,3
,"Lourdel, Mme Henriette",,3
,"Lourdel, Mme Henriette (née Rouvenat)",,1
,"Loureiro, Arthur",,2
,Loustau,,2
,"Loustau, Jacques-Joseph-Léopold",,30
,"Loustau, Jacques-Léopold",,7
,"Loustau, Jacques-Léopold-Joseph",,7
,"Loustau, Jacques-Lépold",,2
,"Loustau, Mlle Maria",,1
,"Loustau, Mme (née Maria-Euphrosine Jacques)",,2
,"Loustau, Mme Maria",,4
,"Loustau, Mme veuve Maria",,1
,"Loustaunau, Auguste-Louis",,3
,"Loustaunau, Louis-Auguste-Georges",,10
,"Loutrel, Victor",,7
,"Loutrel, Victor J.-B.",,1
,"Loutrel, Victor-J.-B.",,2
,"Loutrel, Victor-Jean-Baptiste",,12
,"Louveau, Mme C.",,2
,"Louveau, Mme Caroline",,2
,"Louvet, Mlle Laure de P.",,1
,"Louvot, Mlle Edwige",,1
,"Louvrier de Lajolais, Jacques-Auguste-Gaston",,7
,"Louvrier, Constantin-Maurice",,2
,"Louvrier, Maurice ",,1
,"Louvry, Albert-Eugène ",,1
,"Louyrette, Eugène",,1
,"Lovas, Hans-Marius-Wilhelm ",,1
,"Lovie, Victor",,3
,"Low, Will-Hicok",,1
,"Low, Will-Hicok ",,2
,"Loy, Alfred",,2
,"Loyer, Auguste",,13
,"Loyer, Auguste-Stanislas",,1
,"Loyer, Mathilde-Augustine",,1
,"Loyer, Mlle Mathilde-Augustine",,7
,"Loyer, Stanislas-Auguste",,9
,"Loyet, Auguste-Stanislas",,3
,"Loyeux, Antoine-Joseph-Charles",,2
,"Loyeux, Charles",,37
,"Loyeux, Charles ",,1
,"Loyeux, Charles-Antoine",,3
,"Loysel, Léon-Félix",,5
,"Lubercaze, Pierre-Léon",,3
,"Lubin, Jules-Désiré",,3
,"Lucas, Abel",,1
,"Lucas, Adolphe",,5
,"Lucas, Auguste",,2
,"Lucas, Eugène",,2
,"Lucas, Eugènio",,1
,"Lucas, Félix-Hippolyte",,2
,"Lucas, Hippolyte",,4
,"Lucas, Jean",,11
,"Lucas, Marie-Félix-Hippolyte",,4
,"Lucas, Marie-Félix-Hippolyte ",,2
,"Lucas, Mlle Emilie",,1
,"Lucas, Paul-Joseph",,1
,"Luce, Maximilien-Jules",,2
,"Luchodolski, Janvier",,1
,"Lucien, Claude",,1
,"Lucien, Emile",,1
,"Lucquin, Mme (née Henriquetta Girouard)",,1
,"Lucy, Adrien",,7
,"Lucy, C.",,2
,"Lucy, Charles",,8
,"Ludovici, Albert",,1
,"Ludovici, Albert-Johan",,1
,"Ludwig, Auguste",,2
,"Ludwig, Charles",,1
,Lugardon,,1
,"Lugardon, Jean-Léonard",,6
,"Lugo, Emile",,1
,"Luigi, Nono",,1
,"Lukaszewski, Casimir",,1
,"Lukaszewski, Casimir ",,1
,"Luminais, Evariste-Vital",,28
,"Luminais, Evariste-Vital ",,2
,"Luminais, Mme Hélène",,2
,"Luminais, Mme Hélène Vital ",,1
,"Luna, Charles de",,3
,"Luna, Victor de",,3
,"Lundahl, Mlle Amélie",,1
,"Lundgren, Egron",,1
,"Luniot, Edmond",,2
,"Luniot, Louis-Edmond",,4
,"Lunois, Louis",,1
,"Lunteschutz, Jules",,4
,"Lupp, Georges-Jacques",,1
,"Lurat, Abel",,1
,"Lurat, Mlle Virginie",,1
,"Lutor, Fernand",,1
,"Lutscher, Fernand",,5
,"Lutyens, Engelbert-Arthur",,2
,"Luzeau, Fernand-Adolphe",,2
,"Lyon, Léon",,4
,"Lère, Jules-Bertrand",,3
,"Lécluse, Mlle Anne-Henriette",,6
,"Lécurieux, J.",,1
,"Lécurieux, Jacques-Joseph",,7
,"Lécurieux, Joseph-Jacques",,1
,"Lécuyer, Léon-Louis",,3
,"Léger, Alphonse",,1
,"Léger, Alphonse ",,1
,"Légeron, Jean",,1
,"Léman, Jacques-Edmond",,3
,"Léo, Louis",,2
,"Léomenil, Mme Laure de",,3
,"Léoménil, Mme Laure de",,1
,Léon y Escosura,,1
,"Léon y Escosura, Ignace de ",,1
,"Léonabd, Jules",,1
,"Léonard, Albert",,1
,"Léonard, Charles",,1
,"Léonard, Henri",,1
,"Léonard, Jean-Pierre",,2
,"Léonard, Jules",,8
,"Lépagnez, François",,2
,"Lépaule, François-Guillaume-Gabriel",,4
,"Lépaulle, François Guillaume-Gabriel",,2
,"Lépaulle, François-Guillaume-Gabriel",,27
,"Lépaulle, François-Guillaume-Gabriel ",,1
,"Lépaulle, G.",,9
,"Lépaulle, Gabriel",,5
,"Lépaulle, Guillaume-François-Gabriel",,13
,"Lépine, Stanislas",,22
,"Lépine, Stanislas ",,2
,"Lépinoy, Prosper",,3
,"Léveillé, Auguste-Hilaire",,1
,"Lévigne, Théodore",,1
,"Lévis, Henri-Jean-Baptiste",,2
,"Lévis, Jean-B.",,3
,"Lévis, Mlle Juliette",,4
,"Lévy, H.-Michel",,2
,"Lévy, Henri-Michel",,6
,"Lévy, Léopold",,2
,"Lévy, Michel",,7
,"Lévy, Michel ",,1
,"Lévêque, Edmond",,1
,"L’Anfant, Louis",,2
,"L’Aubinière, Constant-Auguste de",,1
,"L’Etoile, Charles",,1
,"L’Hay, Michel de",,4
,"L’Hernault, Just",,5
,"L’Hotellier, Emile",,2
,"L’Huillier, Alexandre",,1
,"L’Huillier, Didier-Alphonse",,6
,"Maassen, Théodore",,1
,"Maaten, Jan-Jacob Van der",,1
,"Mabboux, Henri",,1
,"Mabboux, Henri-Léon",,4
,"Mabboux, Henry-Léon",,2
,"Mabille, Mme Louise",,1
,"Mac Callum, Andrew",,4
,"Mac Gillivray, Mlle Isabelle ",,1
,"Mac Nab, Mme Marie (née d'Anglars)",,1
,"Mac-Callum, Andrew",,1
,"Mac-Henry, James",,10
,"Mac-Nab, Mme Marie (née d’Anglars)",,1
,"Macallum, Hamilton",,1
,"Macaya, Hermenegildo",,2
,Maccari,,1
,"Machard, Jules Louis ",,1
,"Machard, Jules-Louis",,13
,"Machell, Reginald",,1
,"Machell, Reginald-Willoughby",,2
,"Maclise, D. M.",,2
,"Macnee, D.",,1
,"Macy, William-S.",,1
,"Madarasz, Victor de",,13
,"Madier de Montjau, Mme Léonie-Edouard ",,1
,"Madou, Jean-Baptiste",,4
,"Madrazo, Federico",,15
,"Madrazo, Frédérico de",,3
,"Madrazo, Louis de",,1
,"Madrazo, Ricardo",,1
,"Madrazo, Ricardo de",,1
,"Maes, Paul",,1
,"Maeterlinck, Louis",,5
,"Magaud, Adolphe-Jacques-Gabriel",,7
,"Magaud, Gabriel-Jacques-Adolphe",,1
,"Magaud, Mlle Marie",,3
,"Mage, Léon",,2
,"Magenc, Alexandre",,1
,"Magimel, Albert",,1
,"Maglione, André",,2
,"Magnasghi, Salvator",,1
,"Magne, Alfred",,1
,"Magne, Lucien",,1
,"Magnus, Camille",,2
,"Magnus, Edouard",,3
,"Magnès, Isidore",,1
,"Magrath, Achille de",,3
,"Magrath, Achille-Georges",,1
,"Magrath, Achille-Georges de",,1
,"Magu, Désiré",,1
,"Maguès, Isidore",,2
,"Magy, Jules",,1
,"Magy, Jules-Edmond",,2
,"Magy, Jules-Edouard",,24
,"Mahaut, M.",,1
,"Mahaut, Paul",,1
,"Mahieu, Jules",,1
,"Mahieu, Jules-Charles",,1
,"Mahieu, Jules-Charles-Henri",,4
,"Maignan, Albert-Pierre-René",,3
,"Maigreau, Mlle Gabrielle",,2
,"Maigreau, Mme Gabrielle",,2
,"Maigret, Georges-Edmond",,7
,"Maigret, Georges-Edmond ",,1
,"Mailand, Gustave",,6
,"Mailand, Nicolas-Henri-Gustave",,9
,"Mailfaire, Louis",,2
,"Maillart, Diogène",,2
,"Maille Saint-Prix, Louis",,5
,"Maille, Eugène-Marie",,1
,"Maille-Saint-Prix, Louis",,5
,"Maille-Saint-Prix, Louis-Antoine",,3
,"Maillet, Mme Henriette Bilhaut",,1
,"Maillot, Charles-Désiré-Claude",,4
,"Maillot, Nicolas-Pierre-Théodore",,2
,"Maillot, Nicolas-Sébastien",,1
,"Maillot, Nicolas-Théodore-Pierre",,1
,"Maillot, Pierre-Nicolas-Théodore",,3
,"Maillot, Pierre-Nicolas-Théodore ",,1
,"Maillot, Théodore-Nicolas-Pierre",,5
,"Maillot, Théodore-Pierre-Nicolas",,6
,"Mailly, Hippolyte",,1
,"Maincent, Gustave",,13
,"Maire, Victor",,4
,"Maison, Charles-Amédée",,5
,"Maison, Eugène",,12
,"Maison, Eugène-Jules",,1
,"Maison, Jean-Gabriel",,2
,"Maitrejean, Frédéric-Théodore",,2
,"Maiziat, Joannis",,1
,"Majoux, Louis-François",,2
,"Majoux, Louis-François ",,1
,"Makowsky, Constantin",,1
,"Malapeau, Charles",,2
,"Malapeau, Charles-Alexis-Emmanuel",,8
,"Malapeau, Charles-Louis",,9
,"Malard, Félix",,2
,"Malaval, L.",,1
,"Malbet, Claudius-Wilhelm",,1
,"Malbet, Claudius-Wilhem",,3
,"Malbet, Mlle Aurelia-Léontine",,2
,"Malbet, Mlle Aurélie-Léontine",,5
,"Malbet, Mlle Aurélie-Léontine ",,1
,"Malbet, Mlle Delphine",,1
,"Malbet, Mlle Delphine-Olivia",,6
,"Malbet, Mlle Delphine-Olivia ",,2
,"Malbet, Mlle Léontine",,3
,"Malbet, Mlle Olivia-Delphine",,3
,"Malbet, Wilhem-Claudius",,2
,"Malbet, Wilhem-Claudius ",,1
,"Malcor, Mme (née Marie Deherain)",,4
,"Malcor, Mme Marie (née Déhérain)",,1
,"Malcor-Deherain, Mme Marie",,1
,Maldarrelli,,2
,"Malenson, Paul",,8
,"Maleszewski, Titus",,1
,"Malezieux, Jean Baptiste",,4
,"Malezieux, Jean-Baptiste",,14
,"Malherbe, Mlle Paule-Marie",,1
,"Malherbe, Mlle Pauline",,6
,"Malherbe, Mme Paule",,1
,"Malherbe, Mme Pauline",,3
,"Malherbe, Pauline",,1
,"Mali, Christian",,2
,"Mallard, Alphonse-Edouard",,1
,"Mallet, J.",,3
,"Mallet, Joseph",,9
,"Mallet, Joseph-Xavier",,8
,"Mallet, Joseph-Xavier ",,1
,"Mallet, Mme (née Henriette Sacaley)",,1
,"Mallet, Pierre-Louis-Nicolas",,1
,"Mallitsch, Ferdinand",,1
,"Mallon, Mme (née Claire Masson)",,1
,"Mallon, Mme Claire",,7
,"Mallon, Mme Claire (née Masson)",,5
,"Malmstrom, Auguste",,1
,"Maloisel, Emile",,7
,"Maloisel, Emile-François",,1
,"Malte-Brun, Conradin",,1
,"Malval, E.-R. de",,1
,"Malval, Edouard",,1
,"Malval, Edouard de",,4
,"Malval, Edouard-R. de",,1
,"Malval, S. de",,2
,"Malçay, Auguste",,1
,"Malézieux, Jean-Baptiste",,4
,"Malézieux, Mlle Caroline",,1
,"Mamlet-Vernon, Jules",,1
,"Mamon, Mlle Marie-Rose",,2
,"Manara, Horace de",,4
,"Manceau, Pierre-Joseph-Marie",,2
,"Manche, Edouard",,4
,Mancini,,1
,"Mancini, Antoine",,1
,"Mancini, Antoine ",,1
,"Mancini, Antonio",,2
,"Mancini, F.",,2
,"Mancini, François",,1
,"Mandel, Reinold",,3
,"Mandevare, Alphonse",,1
,"Mandl, Georges",,1
,"Manet, Edouard",,24
,"Manet, Edouard ",,1
,"Mangeant, Adolphe",,1
,"Mangeant, Emile-Paul",,1
,"Mangiarelli, Gugliemo",,1
,"Mangin, Casimir",,1
,"Mangin, Marcel",,3
,"Manier, Charles",,4
,"Maniquet, Jérôme-Augustin",,1
,"Maniquet-Barjon, Augustin",,4
,"Maniquet-Barjou, Augustin",,1
,"Mannier, Charles",,4
,"Manoyer, François",,2
,"Manson, F.",,2
,"Manson, Frédéric",,1
,"Manson, Henry-Théodore",,4
,"Mansson, Théodore-Henri",,1
,"Manzano, Victor",,1
,"Manzoni, Paolo",,6
,"Manzoni, Paul",,2
,"Maquart, Jacques-Joseph",,2
,"Mar, Léopold",,4
,"Mar, Léopold ",,1
,"Marais, Adolphe-Charles",,6
,"Marais, Adolphe-Charles ",,2
,"Marandon De Montyel, Edouard",,5
,"Marandon de Monthyel, Bruno-Edouard-Ferdinand",,1
,Marandon de Montyel,,3
,"Marandon de Montyel, Bruno-Edouard-Ferdinand",,1
,"Marandon de Montyel, Edouard",,6
,"Marandon de Montyel, Mlle Nelly",,1
,"Marangé, Pierre-François",,1
,"Marant Boissauveur, Félix",,2
,"Marbeau, Philippe",,3
,"Marc, Auguste",,7
,"Marc, Eugène",,18
,"Marc, Eugène ",,1
,"Marc, Pierre-Eugène",,2
,"Marcette, Henri",,3
,"Marceuil, Marie-Louis",,1
,"Marchais, Jean-Baptiste-Etienne",,6
,"Marchais, Pierre-Antoine",,4
,"Marchal, Charles-Arthur",,3
,"Marchal, Charles-François",,16
,"Marchal, Léonide ",,1
,"Marchal, Mlle Léonide",,2
,"Marchand, Jean",,1
,"Marchand, Paul",,1
,"Marchand, Paul-Emile",,2
,"Marchand, Paul-Emile-Alexandre",,1
,"Marchand, Théophile-François",,2
,"Marchant Dubois d’Hault, Jehan",,3
,"Marchaux, Aimé",,7
,"Marchetti, Ludovico",,1
,"Marcille, Camille",,4
,"Marcille, Camille-Constantin",,1
,"Marcotte de Quivières, Augustin-Marie-Paul",,2
,"Marcotte, Albert",,3
,"Marcuse, Elie",,1
,"Marcuse, Elie ",,1
,"Mare, Tiburce de",,7
,"Mare, Tiburce de ",,1
,"Mare, Tiburge de",,1
,"Mareschal, Edouard",,4
,"Mareschal, Mlle Pauline",,8
,"Marest, Mlle Julia",,5
,"Margelidon, Lucien",,1
,"Margeridon, Edouard-Alexis",,1
,"Margottet, Edouard-Hippolyte",,8
,"Margottet, Hippolyte",,4
,"Margottet, Hippolyte ",,1
,"Mariani, Léon",,1
,Maricot,,1
,"Marie, Adrien",,9
,"Marie, Adrien-Emmanuel",,2
,"Marie, Aimé",,3
,"Marie, Eugène-Osval",,1
,"Marie, Raoul-Edmond",,4
,"Marielle, Mme (née Adèle de Lachassaigne)",,3
,"Marielle, Mme Adèle (née de La Chassaigne)",,1
,"Marielle, Mme Adèle (née de Lachassaigne)",,4
,"Mariette, Henri",,1
,"Mariller, Charles-Philibert",,4
,"Mariller, Philibert",,2
,"Marin, François",,2
,"Marin-Lavigne, Louis-Stanislas",,5
,Marinelli,,1
,"Marinier, Alfred-Hippolyte",,3
,"Marinier, Ernest",,1
,"Marion, Eugène",,2
,"Marion, Mme (née Marie-Alix Lemaitre)",,1
,"Marionneau, Charles",,8
,"Maris, Adrien",,1
,"Maris, Emmanuel",,4
,"Maris, Jacques",,10
,"Maris, Jacques ",,2
,"Maris, Mathias",,1
,"Maris, Matthieu",,1
,"Maritain, Mme Geneviève (née Favre)",,2
,"Marius, Henri",,1
,"Marié, Léon ",,1
,"Markelbach, Alexandre",,2
,"Marko, Charles",,1
,"Marlet, Jules",,5
,"Marlet, Laurent-Jules",,12
,"Marmonier, Mlle Angèle",,5
,"Marneffe, Franc de",,1
,"Marneffe, François de",,1
,"Marohn, Ferdinand",,6
,"Marois, Etienne-Amable",,10
,"Marolda, Cyrus-Emile",,3
,"Marolda, Emile",,2
,"Marolle, Louis-Alexandre",,7
,"Marotte, Louis-Alexandre",,1
,"Marotte, Léon",,8
,"Marquant-Vogel, Pierre-Adhémar",,2
,"Marquerie, Gustave-Lucien",,29
,"Marquet, A.",,1
,"Marquet, Aimé",,1
,"Marquet, Aimé-Benoit",,4
,"Marquet, Aimé-Benoît",,4
,"Marquet, Gaston-Charles",,7
,"Marquet, Mlle Louise-Mathilde",,1
,"Marquet, Mlle Mathilde-Louise",,2
,Marquis,,1
,"Marquis, Elie",,2
,"Marquis, Mlle Clotilde",,1
,"Marquis, Pierre",,1
,"Marquiset, François-Camille",,12
,"Marquiset, Gaston",,6
,"Marre, Henri-Sébastien",,1
,"Marre-Lebret, Alexandre-Victor",,3
,"Marre-Lebret, Victor-Alexandre",,1
,"Marre-Lebret, Victor-Hippolyte-Alexandre",,1
,"Marre-Lerret, Victor-Alexandre",,2
,"Marsal, Edouard",,1
,"Marsal, Edouard-Antoine",,5
,"Marsal, Edouard-Antoine ",,1
,"Marsaud, Alfred",,2
,"Marsaud, Mme (née Méloë Lafon)",,1
,"Marshal, William-E.",,1
,"Marstrand, Guillaume-Nicolas",,2
,"Marszewski, Joseph",,1
,"Marteau, Philippe",,1
,"Marteau, Philippe-Antoine",,1
,"Martel, Pierre-Louis",,8
,"Martens, Guillaume",,1
,"Martens, Théodor",,1
,"Martersteig, Frédéric ",,3
,"Marti Y Alsina, Ramon",,2
,"Martin, Alfred-Louis",,2
,"Martin, André",,1
,"Martin, Baptiste",,1
,"Martin, Baptistin",,7
,"Martin, Charles",,6
,"Martin, Ernest",,2
,"Martin, Etienne",,2
,"Martin, Eugène",,3
,"Martin, Eugène-Prosper",,10
,"Martin, François",,4
,"Martin, François ",,1
,"Martin, Félix",,2
,"Martin, Gabriel",,5
,"Martin, Georges",,1
,"Martin, Henri",,7
,"Martin, Hughes",,1
,"Martin, Hugues",,38
,"Martin, Isidore",,1
,"Martin, Jose-Rodriguez",,2
,"Martin, Juan",,1
,"Martin, Jules",,6
,"Martin, Jules-Ernest",,1
,"Martin, Jules-Léon-Gabriel-Alexandre",,1
,"Martin, Jules-Léon-Gabriel-Alexandre ",,2
,"Martin, Léon",,3
,"Martin, Mlle Alexandrine",,1
,"Martin, Mlle Irma",,10
,"Martin, Paul",,7
,"Martin, Pierre-Hippolyte",,6
,"Martin, Pierre-Paul",,3
,"Martin, Stephen",,1
,"Martin, Stéphen",,3
,"Martin, Victor",,4
,"Martin, Victor ",,1
,"Martin-Buchère, Mme Clémentine",,1
,"Martin-Chablis, Jules-Ernest",,1
,"Martinet, Louis",,3
,"Martinet, Louis ",,2
,"Martinez Del Rio, Pablo",,2
,"Martinez de Valdivielzo, Nicolas",,1
,"Martinez, Dominique",,3
,"Martinez, Jean",,1
,"Martinez, Juan",,2
,"Martinez, Pablo",,2
,"Martinez, Paul",,4
,"Martinol, Emile",,1
,"Martinol, Emile-François",,2
,Martinus-Kuÿtenbrouwer,,1
,"Martonne, Marie-Emma-Georgette de",,2
,"Marx, Alphonse",,3
,"Mary, Auguste",,2
,"Mary, Mlle Edwige",,1
,"Mary, Mlle Edwige ",,2
,"Mary, Mlle Victorine",,1
,"Marzocchi de Bellucci, Numa",,4
,"Marçais, Joseph",,1
,"Maréchal père, Charles-Laurent",,4
,"Maréchal, Alexis-Charles-Auguste",,4
,"Maréchal, Charles-Laurent",,3
,"Maréchal, Emile",,1
,"Maréchal, Emile-Raphaël",,3
,"Maréchal, Laurent-Charles",,3
,"Maréchal, Mlle Pauline",,1
,"Mas, Emile",,1
,"Mascart, Gustave",,1
,"Maso, Felipe",,6
,"Mason, Louis-Gage",,1
,"Massarani, le commandeur Tullo",,2
,"Massard, Léopold",,11
,"Massart, Léopold",,1
,"Masse, Jules",,21
,"Massenet, Mme (née Adelaïde de Marancour)",,1
,"Massenot, Charles",,7
,"Masseras, Mlle Marguerite",,1
,"Masseras, Mlle Marguerite ",,1
,"Masset, J.",,1
,"Massey, Mlle Marie-Louise",,1
,"Massias, Georges",,5
,"Massimino, Mlle Elisabeth",,2
,"Massip, Mme Marguerite",,1
,"Massip, Mme Marguerite (née Lacombe)",,1
,"Masson, Alphonse",,5
,"Masson, Benebict",,4
,"Masson, Benedict",,11
,"Masson, Bénédict",,16
,"Masson, Bénédict ",,1
,"Masson, Bénédit",,1
,"Masson, Ernest",,2
,"Masson, Ernest ",,1
,"Masson, Eugène",,6
,"Masson, Eugène ",,2
,"Masson, Francis",,6
,"Masson, Frédéric",,2
,"Masson, Hippolyte",,3
,"Masson, Joseph-Antoine-Georges",,3
,"Masson, Mlle Claire",,3
,"Masson, Mlle Gabrielle ",,1
,"Masson, Mlle Philomène",,1
,"Masson, Mme Anna",,2
,"Massy, Arthur",,1
,"Massy, Henri-Edouard",,1
,"Massy, Henry",,1
,"Massy, Henry-Edmond",,1
,"Massé, Emmanuel",,25
,"Massé, Emmanuel ",,1
,"Massé, Emmanuel-Auguste",,13
,"Massé, Jules",,1
,"Massé, Mlle Berthe",,6
,"Massé, Mlle Berthe ",,1
,"Maswiens, Joseph",,1
,"Maszynski, Julien-Pierre",,1
,"Materdorf, Théodore",,1
,"Matet, Charles",,1
,"Matet, Charles-Paulin-François",,17
,"Mathey, Ulysse",,1
,Mathieu Dit Deroche,,1
,"Mathieu, A.",,1
,"Mathieu, Alexis",,8
,"Mathieu, Arsène",,1
,"Mathieu, Auguste",,14
,"Mathieu, Eugène",,8
,"Mathieu, Laurent",,2
,"Mathieu, Mlle Jeanne",,1
,"Mathieu, Mlle Marie",,1
,"Mathieu, Mlle Marie-Alexandrine",,3
,"Mathieu, Mme Marie",,3
,"Mathieu, Mme Marie ",,1
,"Mathieu, Oscar",,7
,"Mathieu, Oscar-Pierre",,12
,"Mathieu, Oscar-Pierre ",,2
,"Mathis, Auguste",,1
,"Mathon, Emile-Louis",,11
,"Mathon, Emile-Louis ",,1
,"Mathonat, Alexis",,5
,"Mathysen, Jean",,1
,"Mathé, Mlle Elisabeth",,3
,"Matifas, Louis",,5
,"Matifas, Louis ",,1
,"Matigny-Gilbault, Eugène",,1
,"Matis, André-Joseph",,1
,"Matthey, Ulysse",,2
,"Matthis, Auguste",,1
,"Matthis, Charles-Emile",,3
,"Maubert, Pierre-Henry",,3
,"Maucherat de Longpré, Paul-Henri-Georges",,1
,"Maucherat de Longpré, Paul-Henri-Georges ",,1
,"Maucherat de Longpré, Raoul-Marie-Victor",,1
,"Maucroy, Mme Edmée",,2
,Maudet Saint-Remy,,3
,"Mauger, Jules",,1
,"Maugeret, Paul",,1
,"Maugey, Claude",,6
,"Maugey, Claudius-Charles",,8
,"Mauler, Eugène",,2
,"Maupeou, Mme la vicomtesse Caroline de",,4
,"Maureau, Alphonse",,2
,"Maureau, Louis-Alphonse",,1
,"Maureta, Gabriel",,1
,"Mauri, Emilio-Juan",,1
,"Maurice, Eugène",,1
,"Maurice, Mme Blanche",,1
,"Maurin, Adolphe",,1
,"Maurin, Antoine",,11
,"Maurin, Eugène",,5
,"Maurin, J.-Al.",,4
,"Maurizio, Félix de",,1
,"Maurouard, Gustave",,1
,"Maus, Eugène",,1
,"Maussion, Mlle Elise de",,12
,"Mauve, Anton",,6
,"Mauve, Anton ",,1
,"Mavionneau, Charles",,1
,May,,1
,"May, Edouard",,2
,"May, Edward",,16
,"May, Edward-H.",,5
,"May, Edward-Harrison",,17
,"May, Edward-Harrison ",,2
,"Mayan, Charles-Julien-Lucien",,1
,"Mayan, Eugène-François ",,1
,"Mayan, François-Eugène",,5
,"Mayan, Julien",,2
,"Mayer, Auguste",,4
,"Mayer, Auguste-Etienne-François",,12
,"Mayer, Charles",,5
,"Mayer, Constant",,3
